"exam_code","material_scope","material_group","document_type","source_repo_path","relative_path","original_filename","normalized_id","file_ext","size_bytes","sha256","qa_status","tags","notes"
"SHARED","kessler - how to kick ass on wall street_ a survival guide for the wall street typhoon (2012).epub","shared","epub-reference","resources/source-material/shared/Kessler - How to Kick Ass on Wall Street_ a Survival Guide for the Wall Street Typhoon (2012).epub","Kessler - How to Kick Ass on Wall Street_ a Survival Guide for the Wall Street Typhoon (2012).epub","Kessler - How to Kick Ass on Wall Street_ a Survival Guide for the Wall Street Typhoon (2012).epub","shared-epub-reference-kessler-how-to-kick-ass-on-wall-street-a-survival-guide-for-the-wall-street-typhoon-2012",".epub","114283","AFDB598F9BC5A92C408BC3631D489A3FC2B21B8649D1C61101FCFEE50AD5D361","extracted","",""
"SHARED","king - protect your wealth from the ravages of inflation_ a three-step method (2011).epub","shared","epub-reference","resources/source-material/shared/King - Protect Your Wealth from the Ravages of Inflation_ a Three-Step Method (2011).epub","King - Protect Your Wealth from the Ravages of Inflation_ a Three-Step Method (2011).epub","King - Protect Your Wealth from the Ravages of Inflation_ a Three-Step Method (2011).epub","shared-epub-reference-king-protect-your-wealth-from-the-ravages-of-inflation-a-three-step-method-2011",".epub","4248903","411DD1C9B45E3FD7C725CC5C31FE4C6F307C081AAAB5A9F8D0211D4011545681","extracted","",""
"SHARED","knopper - appetite for self destruction_ the spectacular crash of the record industry in the digital age (2009).epub","shared","epub-reference","resources/source-material/shared/Knopper - Appetite for Self Destruction_ The Spectacular Crash of the Record Industry in the Digital Age (2009).epub","Knopper - Appetite for Self Destruction_ The Spectacular Crash of the Record Industry in the Digital Age (2009).epub","Knopper - Appetite for Self Destruction_ The Spectacular Crash of the Record Industry in the Digital Age (2009).epub","shared-epub-reference-knopper-appetite-for-self-destruction-the-spectacular-crash-of-the-record-industry-in-the-digital-age-2009",".epub","534267","411756BD43D6015C065FC0FD953FA61057CDCADA05F43A7263A1BF256278EEF8","extracted","",""
"SHARED","lack - the hedge fund mirage_ the illusion of big money and why it_s too good to be true (2012).epub","shared","epub-reference","resources/source-material/shared/Lack - The Hedge Fund Mirage_ the Illusion of Big Money and Why It_s Too Good to Be True (2012).epub","Lack - The Hedge Fund Mirage_ the Illusion of Big Money and Why It_s Too Good to Be True (2012).epub","Lack - The Hedge Fund Mirage_ the Illusion of Big Money and Why It_s Too Good to Be True (2012).epub","shared-epub-reference-lack-the-hedge-fund-mirage-the-illusion-of-big-money-and-why-it-s-too-good-to-be-true-2012",".epub","1584035","008296D5CD3E029F6EFEF726F5DD15FBCBB5DB5680CAD899433B114463CE0099","extracted","",""
"SHARED","lanchester - i.o.u._ why everyone owes everyone and no one can pay (2010).epub","shared","epub-reference","resources/source-material/shared/Lanchester - I.O.U._ Why Everyone Owes Everyone and No One Can Pay (2010).epub","Lanchester - I.O.U._ Why Everyone Owes Everyone and No One Can Pay (2010).epub","Lanchester - I.O.U._ Why Everyone Owes Everyone and No One Can Pay (2010).epub","shared-epub-reference-lanchester-i-o-u-why-everyone-owes-everyone-and-no-one-can-pay-2010",".epub","255835","575AEFAB1A44CECBCAC1993FCA59B162100961C77EB14D6D563E12F12EE102F3","extracted","",""
"SHARED","lane - the zeroes_ my misadventures in the decade wall street went insane (2010).epub","shared","epub-reference","resources/source-material/shared/Lane - The Zeroes_ My Misadventures in the Decade Wall Street Went Insane (2010).epub","Lane - The Zeroes_ My Misadventures in the Decade Wall Street Went Insane (2010).epub","Lane - The Zeroes_ My Misadventures in the Decade Wall Street Went Insane (2010).epub","shared-epub-reference-lane-the-zeroes-my-misadventures-in-the-decade-wall-street-went-insane-2010",".epub","531430","48F3EB0022741D6D6087968A895BCDD27898F76E143D30655B1D53A18DA66B88","extracted","",""
"SHARED","lawson - octopus_ sam israel, the secret market, and wall street_s wildest con (2012).epub","shared","epub-reference","resources/source-material/shared/Lawson - Octopus_ Sam Israel, the Secret Market, and Wall Street_s Wildest Con (2012).epub","Lawson - Octopus_ Sam Israel, the Secret Market, and Wall Street_s Wildest Con (2012).epub","Lawson - Octopus_ Sam Israel, the Secret Market, and Wall Street_s Wildest Con (2012).epub","shared-epub-reference-lawson-octopus-sam-israel-the-secret-market-and-wall-street-s-wildest-con-2012",".epub","1166527","3A6BAD9EA498C185738A1D3F2A6E06C211FE5F7108C7C6D39CF6CF0698B6D77C","extracted","",""
"SHARED","lean in - sheryl sandberg.epub","shared","epub-reference","resources/source-material/shared/Lean In - Sheryl Sandberg.epub","Lean In - Sheryl Sandberg.epub","Lean In - Sheryl Sandberg.epub","shared-epub-reference-lean-in-sheryl-sandberg",".epub","2066132","3100622772F1D889EBC0B66B06AD55C207583F78BB7E6E5D5B76E9228AAE341B","extracted","",""
"SHARED","leduff - detroit_ an american autopsy (2013).epub","shared","epub-reference","resources/source-material/shared/Leduff - Detroit_ an American Autopsy (2013).epub","Leduff - Detroit_ an American Autopsy (2013).epub","Leduff - Detroit_ an American Autopsy (2013).epub","shared-epub-reference-leduff-detroit-an-american-autopsy-2013",".epub","2023558","BB58FB6DB91CDBC9145EE9DD5B97565271490FAEBBF8FF4D3C8B7816CC5CBF1B","extracted","",""
"SHARED","lewis - where keynes went wrong, and why world governments keep creating inflation, bubbles, and busts (2011).epub","shared","epub-reference","resources/source-material/shared/Lewis - Where Keynes Went Wrong, and Why World Governments Keep Creating Inflation, Bubbles, and Busts (2011).epub","Lewis - Where Keynes Went Wrong, and Why World Governments Keep Creating Inflation, Bubbles, and Busts (2011).epub","Lewis - Where Keynes Went Wrong, and Why World Governments Keep Creating Inflation, Bubbles, and Busts (2011).epub","shared-epub-reference-lewis-where-keynes-went-wrong-and-why-world-governments-keep-creating-inflation-bubbles-and-busts-2011",".epub","2721892","A50AAD637A76ECB74826282E456D571F7AC9C3D0A15FC4D984E1A1A3B9C53727","extracted","",""
"SHARED","lowenstein - the end of wall street (2010).epub","shared","epub-reference","resources/source-material/shared/Lowenstein - The End of Wall Street (2010).epub","Lowenstein - The End of Wall Street (2010).epub","Lowenstein - The End of Wall Street (2010).epub","shared-epub-reference-lowenstein-the-end-of-wall-street-2010",".epub","420051","D93DA1B87FB14DCB640AD249F1BD003FBCBDD66705DC6D6DC23DC553463C69BF","extracted","",""
"SHARED","madrick - age of greed_ the triumph of finance and the decline of america, 1970 to the present (2011).epub","shared","epub-reference","resources/source-material/shared/Madrick - Age of Greed_ the Triumph of Finance and the Decline of America, 1970 to the Present (2011).epub","Madrick - Age of Greed_ the Triumph of Finance and the Decline of America, 1970 to the Present (2011).epub","Madrick - Age of Greed_ the Triumph of Finance and the Decline of America, 1970 to the Present (2011).epub","shared-epub-reference-madrick-age-of-greed-the-triumph-of-finance-and-the-decline-of-america-1970-to-the-present-2011",".epub","4182529","000AFDA00998FE56AADE19A70298EE7374F0E623E950279B38F95EEF1F0CD648","extracted","",""
"SHARED","mandelbrot - the misbehavior of markets_ a fractal view of risk, ruin, and reward (2004).epub","shared","epub-reference","resources/source-material/shared/Mandelbrot - The Misbehavior of Markets_ a Fractal View of Risk, Ruin, and Reward (2004).epub","Mandelbrot - The Misbehavior of Markets_ a Fractal View of Risk, Ruin, and Reward (2004).epub","Mandelbrot - The Misbehavior of Markets_ a Fractal View of Risk, Ruin, and Reward (2004).epub","shared-epub-reference-mandelbrot-the-misbehavior-of-markets-a-fractal-view-of-risk-ruin-and-reward-2004",".epub","1966594","87D3549B95BDF14B6F1BACE678FF6D82F2D3AC1A7A766314F8586625B5541895","extracted","",""
"SHARED","mastering _metrics_ the path fr - joshua d. angrist.epub","shared","epub-reference","resources/source-material/shared/Mastering _Metrics_ The Path fr - Joshua D. Angrist.epub","Mastering _Metrics_ The Path fr - Joshua D. Angrist.epub","Mastering _Metrics_ The Path fr - Joshua D. Angrist.epub","shared-epub-reference-mastering-metrics-the-path-fr-joshua-d-angrist",".epub","3117115","1991399FA248E9AC9F0E46621C31A5DBBA170457CFA1D564C79F240503B41AC1","extracted","",""
"SHARED","mauldin & tepper - endgame_ the end of the debt supercycle and how it changes everything (2011).epub","shared","epub-reference","resources/source-material/shared/Mauldin & Tepper - Endgame_ the End of the Debt Supercycle and How It Changes Everything (2011).epub","Mauldin & Tepper - Endgame_ the End of the Debt Supercycle and How It Changes Everything (2011).epub","Mauldin & Tepper - Endgame_ the End of the Debt Supercycle and How It Changes Everything (2011).epub","shared-epub-reference-mauldin-tepper-endgame-the-end-of-the-debt-supercycle-and-how-it-changes-everything-2011",".epub","3389136","749E04DDF53F13DED2D12DD1FDF50D272C0B4316312AA02978EA6DD111DF2D4F","extracted","",""
"SHARED","mayo - exile on wall street_ one analyst_s fight to save the big banks from themselves (2012).epub","shared","epub-reference","resources/source-material/shared/Mayo - Exile on Wall Street_ One Analyst_s Fight to Save the Big Banks from Themselves (2012).epub","Mayo - Exile on Wall Street_ One Analyst_s Fight to Save the Big Banks from Themselves (2012).epub","Mayo - Exile on Wall Street_ One Analyst_s Fight to Save the Big Banks from Themselves (2012).epub","shared-epub-reference-mayo-exile-on-wall-street-one-analyst-s-fight-to-save-the-big-banks-from-themselves-2012",".epub","578513","291C95EBF24EE2155FA546C7C1CC4B182FB840BC03CC14556673DD0ECB638496","extracted","",""
"SHARED","mccall - financial recovery_ developing a healthy relationship with money (2011).epub","shared","epub-reference","resources/source-material/shared/McCall - Financial Recovery_ Developing a Healthy Relationship with Money (2011).epub","McCall - Financial Recovery_ Developing a Healthy Relationship with Money (2011).epub","McCall - Financial Recovery_ Developing a Healthy Relationship with Money (2011).epub","shared-epub-reference-mccall-financial-recovery-developing-a-healthy-relationship-with-money-2011",".epub","763023","9A95D01B008888D9220D57B12E6678B64160EA24598F5CB6CBD3810F4C240BA1","extracted","",""
"SHARED","mclean & nocera - all the devils are here_ the hidden history of the financial crisis (2010).epub","shared","epub-reference","resources/source-material/shared/McLean & Nocera - All the Devils are here_ the Hidden History of the Financial Crisis (2010).epub","McLean & Nocera - All the Devils are here_ the Hidden History of the Financial Crisis (2010).epub","McLean & Nocera - All the Devils are here_ the Hidden History of the Financial Crisis (2010).epub","shared-epub-reference-mclean-nocera-all-the-devils-are-here-the-hidden-history-of-the-financial-crisis-2010",".epub","560697","BC035EF5045F7EC4118AEB4E8D563F20F7E36F3F178916A1242DFF765ED4FE5E","extracted","",""
"SHARED","mian & sufi - house of debt_ how they caused the great recession, and how we can prevent it from happening again (2014).epub","shared","epub-reference","resources/source-material/shared/Mian & Sufi - House of Debt_ How They Caused the Great Recession, and How We Can Prevent It from Happening Again (2014).epub","Mian & Sufi - House of Debt_ How They Caused the Great Recession, and How We Can Prevent It from Happening Again (2014).epub","Mian & Sufi - House of Debt_ How They Caused the Great Recession, and How We Can Prevent It from Happening Again (2014).epub","shared-epub-reference-mian-sufi-house-of-debt-how-they-caused-the-great-recession-and-how-we-can-prevent-it-from-happening-again-2014",".epub","599926","1826552ECD89D6397CEBD63899BA8409E0697ECEF4AC4867C797DA9EDD220058","extracted","",""
"SHARED","morgenson & rosner - reckless endangerment_ how outsized ambition, greed, and corruption led to economic armageddon (2011).epub","shared","epub-reference","resources/source-material/shared/Morgenson & Rosner - Reckless Endangerment_ How Outsized Ambition, Greed, and Corruption Led to Economic Armageddon (2011).epub","Morgenson & Rosner - Reckless Endangerment_ How Outsized Ambition, Greed, and Corruption Led to Economic Armageddon (2011).epub","Morgenson & Rosner - Reckless Endangerment_ How Outsized Ambition, Greed, and Corruption Led to Economic Armageddon (2011).epub","shared-epub-reference-morgenson-rosner-reckless-endangerment-how-outsized-ambition-greed-and-corruption-led-to-economic-armageddon-2011",".epub","2408724","60F27EDC6DDFBD55B9CC3634845569A37D432936862FF70BC1430B2E6C17101E","extracted","",""
"SHARED","munson - rigged money_ beating wall street at its own game (2012).epub","shared","epub-reference","resources/source-material/shared/Munson - Rigged Money_ Beating Wall Street at Its own Game (2012).epub","Munson - Rigged Money_ Beating Wall Street at Its own Game (2012).epub","Munson - Rigged Money_ Beating Wall Street at Its own Game (2012).epub","shared-epub-reference-munson-rigged-money-beating-wall-street-at-its-own-game-2012",".epub","1578012","FB7E0D8DDEC5847F2325E235909CB840A5CBFAF3F9D2D265EE4EC7837DF541D2","extracted","",""
"SHARED","naked economics - charles wheelan.epub","shared","epub-reference","resources/source-material/shared/Naked Economics - Charles Wheelan.epub","Naked Economics - Charles Wheelan.epub","Naked Economics - Charles Wheelan.epub","shared-epub-reference-naked-economics-charles-wheelan",".epub","361557","222F01B96B1D3ED90E72394A6491B1A5BD17078D981205E318F2F45F249DFDFA","extracted","",""
"SHARED","patterson - dark pools_ high-speed traders, a.i. bandits, and the threat to the global financial system (2012).epub","shared","epub-reference","resources/source-material/shared/Patterson - Dark Pools_ High-Speed Traders, A.I. Bandits, and the Threat to the Global Financial System (2012).epub","Patterson - Dark Pools_ High-Speed Traders, A.I. Bandits, and the Threat to the Global Financial System (2012).epub","Patterson - Dark Pools_ High-Speed Traders, A.I. Bandits, and the Threat to the Global Financial System (2012).epub","shared-epub-reference-patterson-dark-pools-high-speed-traders-a-i-bandits-and-the-threat-to-the-global-financial-system-2012",".epub","3347914","7674CB24EF2812ACE4408C8C44F40B177D0AFD4E5142B580DC6D4ABBE18EE923","extracted","",""
"SHARED","peck - pinched_ how the great recession has narrowed our futures and what we can do about it (2011).epub","shared","epub-reference","resources/source-material/shared/Peck - Pinched_ How the Great Recession has Narrowed our Futures and What We Can Do about It (2011).epub","Peck - Pinched_ How the Great Recession has Narrowed our Futures and What We Can Do about It (2011).epub","Peck - Pinched_ How the Great Recession has Narrowed our Futures and What We Can Do about It (2011).epub","shared-epub-reference-peck-pinched-how-the-great-recession-has-narrowed-our-futures-and-what-we-can-do-about-it-2011",".epub","2001511","EDBC956C87EF31750A6E3C7E13C5D1C723BF2CE114F942730E3CA148ED8EFD6D","extracted","",""
