"exam_code","year","sitting","document_type","source_repo_path","original_filename","normalized_id","file_ext","size_bytes","has_solutions","has_examiner_report","qa_status","topics","tags","notes","last_attempt_date"
"CM1","2025","September","question-paper","resources/past-papers/raw/CM1/CM1A/Sep25/CM1A_Sept 2025_Exam.pdf","CM1A_Sept 2025_Exam.pdf","cm1-2025-september-question-paper-cm1a-sept-2025-exam",".pdf","264163","no","no","pending","","","",""
"CM1","2025","September","question-paper","resources/past-papers/raw/CM1/CM1B/Sep25/CM1B_Sept 2025_Exam.pdf","CM1B_Sept 2025_Exam.pdf","cm1-2025-september-question-paper-cm1b-sept-2025-exam",".pdf","176857","no","no","pending","","","",""
"CM2","2020","September","examiner-report","resources/past-papers/raw/CM2/CM2A/Sep20/IandF_CM2A_202009_Examiners_Report.docx","IandF_CM2A_202009_Examiners_Report.docx","cm2-2020-september-examiner-report-iandf-cm2a-202009-examiners-report",".docx","83593","no","yes","pending","","","",""
"CM2","2020","September","examiner-report","resources/past-papers/raw/CM2/CM2B/Sep20/IandF_CM2B_202009_Examiners_Report.docx","IandF_CM2B_202009_Examiners_Report.docx","cm2-2020-september-examiner-report-iandf-cm2b-202009-examiners-report",".docx","42196","no","yes","pending","","","",""
"CM2","2020","September","mark-scheme","resources/past-papers/raw/CM2/CM2B/Sep20/IandF_CM2B_202009_Examiners_Report - Solutions.xlsx","IandF_CM2B_202009_Examiners_Report - Solutions.xlsx","cm2-2020-september-mark-scheme-iandf-cm2b-202009-examiners-report-solutions",".xlsx","133234","yes","yes","pending","","","",""
"CM2","2020","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep20/IandF_CM2A_202009_ExamPaper.pdf","IandF_CM2A_202009_ExamPaper.pdf","cm2-2020-september-question-paper-iandf-cm2a-202009-exampaper",".pdf","240629","no","no","pending","","","",""
"CM2","2020","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep20/IandF_CM2B_202009_ExamPaper.pdf","IandF_CM2B_202009_ExamPaper.pdf","cm2-2020-september-question-paper-iandf-cm2b-202009-exampaper",".pdf","199154","no","no","pending","","","",""
"CM2","2021","April","examiner-report","resources/past-papers/raw/CM2/CM2A/Apr21/IandF_CM2A_202104_Examiners_Report.pdf","IandF_CM2A_202104_Examiners_Report.pdf","cm2-2021-april-examiner-report-iandf-cm2a-202104-examiners-report",".pdf","236790","no","yes","pending","","","",""
"CM2","2021","April","examiner-report","resources/past-papers/raw/CM2/CM2B/Apr21/IandF_CM2B_202104_Examiners_Report.pdf","IandF_CM2B_202104_Examiners_Report.pdf","cm2-2021-april-examiner-report-iandf-cm2b-202104-examiners-report",".pdf","43744","no","yes","pending","","","",""
"CM2","2021","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr21/CM2B_121_Solutions_v5.xlsx","CM2B_121_Solutions_v5.xlsx","cm2-2021-april-mark-scheme-cm2b-121-solutions-v5",".xlsx","161219","yes","no","pending","","","",""
"CM2","2021","April","question-paper","resources/past-papers/raw/CM2/CM2A/Apr21/CM2A_121_EXAM.pdf","CM2A_121_EXAM.pdf","cm2-2021-april-question-paper-cm2a-121-exam",".pdf","242628","no","no","pending","","","",""
"CM2","2021","April","question-paper","resources/past-papers/raw/CM2/CM2B/Apr21/CM2B_121_EXAM.pdf","CM2B_121_EXAM.pdf","cm2-2021-april-question-paper-cm2b-121-exam",".pdf","204232","no","no","pending","","","",""
"CM2","2021","September","examiner-report","resources/past-papers/raw/CM2/CM2A/Sep21/IandF_CM2A_202109_Examiner Report.pdf","IandF_CM2A_202109_Examiner Report.pdf","cm2-2021-september-examiner-report-iandf-cm2a-202109-examiner-report",".pdf","186205","no","yes","pending","","","",""
"CM2","2021","September","examiner-report","resources/past-papers/raw/CM2/CM2B/Sep21/IandF_CM2B_202109_Examiner Report.pdf","IandF_CM2B_202109_Examiner Report.pdf","cm2-2021-september-examiner-report-iandf-cm2b-202109-examiner-report",".pdf","21060","no","yes","pending","","","",""
"CM2","2021","September","mark-scheme","resources/past-papers/raw/CM2/CM2B/Sep21/CM2B_221_Solutions.xlsx","CM2B_221_Solutions.xlsx","cm2-2021-september-mark-scheme-cm2b-221-solutions",".xlsx","63136","yes","no","pending","","","",""
"CM2","2021","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep21/CM2A_221_EXAM_Clean Proof.pdf","CM2A_221_EXAM_Clean Proof.pdf","cm2-2021-september-question-paper-cm2a-221-exam-clean-proof",".pdf","302293","no","no","pending","","","",""
"CM2","2021","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep21/CM2B_221_EXAM_Clean Proof.pdf","CM2B_221_EXAM_Clean Proof.pdf","cm2-2021-september-question-paper-cm2b-221-exam-clean-proof",".pdf","248377","no","no","pending","","","",""
"CM2","2022","April","examiner-report","resources/past-papers/raw/CM2/CM2A/Apr22/landF_CM2A_202204_Examiner Report.pdf","landF_CM2A_202204_Examiner Report.pdf","cm2-2022-april-examiner-report-landf-cm2a-202204-examiner-report",".pdf","185821","no","yes","pending","","","",""
"CM2","2022","April","examiner-report","resources/past-papers/raw/CM2/CM2B/Apr22/landF_CM2B_202204_Examiner Report.pdf","landF_CM2B_202204_Examiner Report.pdf","cm2-2022-april-examiner-report-landf-cm2b-202204-examiner-report",".pdf","42490","no","yes","pending","","","",""
"CM2","2022","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr22/CM2B April22 solutions.xlsx","CM2B April22 solutions.xlsx","cm2-2022-april-mark-scheme-cm2b-april22-solutions",".xlsx","86380","yes","no","pending","","","",""
"CM2","2022","April","question-paper","resources/past-papers/raw/CM2/CM2A/Apr22/CM2A_April22_EXAM_Clean Proof.pdf","CM2A_April22_EXAM_Clean Proof.pdf","cm2-2022-april-question-paper-cm2a-april22-exam-clean-proof",".pdf","302732","no","no","pending","","","",""
"CM2","2022","April","question-paper","resources/past-papers/raw/CM2/CM2B/Apr22/CM2B_April22_EXAM_Clean Proof.pdf","CM2B_April22_EXAM_Clean Proof.pdf","cm2-2022-april-question-paper-cm2b-april22-exam-clean-proof",".pdf","205419","no","no","pending","","","",""
"CM2","2022","April","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Apr22/CM2B April22 workbook.xlsx","CM2B April22 workbook.xlsx","cm2-2022-april-supplementary-workbook-cm2b-april22-workbook",".xlsx","42373","no","no","pending","","","",""
"CM2","2022","September","examiner-report","resources/past-papers/raw/CM2/CM2A/Sep22/IandF_CM2A_202209_Examiner Report.pdf","IandF_CM2A_202209_Examiner Report.pdf","cm2-2022-september-examiner-report-iandf-cm2a-202209-examiner-report",".pdf","280910","no","yes","pending","","","",""
"CM2","2022","September","examiner-report","resources/past-papers/raw/CM2/CM2B/Sep22/IandF_CM2B_202209_Examiner Report.pdf","IandF_CM2B_202209_Examiner Report.pdf","cm2-2022-september-examiner-report-iandf-cm2b-202209-examiner-report",".pdf","89310","no","yes","pending","","","",""
"CM2","2022","September","mark-scheme","resources/past-papers/raw/CM2/CM2B/Sep22/CM2B 09_22 solutions.xlsx","CM2B 09_22 solutions.xlsx","cm2-2022-september-mark-scheme-cm2b-09-22-solutions",".xlsx","299557","yes","no","pending","","","",""
"CM2","2022","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep22/CM2A_September22_EXAM.pdf","CM2A_September22_EXAM.pdf","cm2-2022-september-question-paper-cm2a-september22-exam",".pdf","268193","no","no","pending","","","",""
"CM2","2022","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep22/CM2B_September22_EXAM.pdf","CM2B_September22_EXAM.pdf","cm2-2022-september-question-paper-cm2b-september22-exam",".pdf","223661","no","no","pending","","","",""
"CM2","2022","September","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Sep22/CM2B 09_22 workbook.xlsx","CM2B 09_22 workbook.xlsx","cm2-2022-september-supplementary-workbook-cm2b-09-22-workbook",".xlsx","122221","no","no","pending","","","",""
"CM2","2023","April","examiner-report","resources/past-papers/raw/CM2/CM2A/Apr23/IandF_CM2A_202304_Examiner report.pdf","IandF_CM2A_202304_Examiner report.pdf","cm2-2023-april-examiner-report-iandf-cm2a-202304-examiner-report",".pdf","202886","no","yes","pending","","","",""
"CM2","2023","April","examiner-report","resources/past-papers/raw/CM2/CM2B/Apr23/IandF_CM2B_202304_Examiner report.pdf","IandF_CM2B_202304_Examiner report.pdf","cm2-2023-april-examiner-report-iandf-cm2b-202304-examiner-report",".pdf","63521","no","yes","pending","","","",""
"CM2","2023","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr23/CM2B 123 solutions.xlsx","CM2B 123 solutions.xlsx","cm2-2023-april-mark-scheme-cm2b-123-solutions",".xlsx","220736","yes","no","pending","","","",""
"CM2","2023","April","question-paper","resources/past-papers/raw/CM2/CM2A/Apr23/CM2A_April23_EXAM_Final Clean Proof.pdf","CM2A_April23_EXAM_Final Clean Proof.pdf","cm2-2023-april-question-paper-cm2a-april23-exam-final-clean-proof",".pdf","256711","no","no","pending","","","",""
"CM2","2023","April","question-paper","resources/past-papers/raw/CM2/CM2B/Apr23/CM2B_April23_EXAM_Clean Proof.pdf","CM2B_April23_EXAM_Clean Proof.pdf","cm2-2023-april-question-paper-cm2b-april23-exam-clean-proof",".pdf","200824","no","no","pending","","","",""
"CM2","2023","April","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Apr23/CM2B 123 Candidate workbook.xlsx","CM2B 123 Candidate workbook.xlsx","cm2-2023-april-supplementary-workbook-cm2b-123-candidate-workbook",".xlsx","76605","no","no","pending","","","",""
"CM2","2023","September","examiner-report","resources/past-papers/raw/CM2/CM2A/Sep23/IandF_CM2A_202309_Examiner Report.pdf","IandF_CM2A_202309_Examiner Report.pdf","cm2-2023-september-examiner-report-iandf-cm2a-202309-examiner-report",".pdf","229812","no","yes","pending","","","",""
"CM2","2023","September","examiner-report","resources/past-papers/raw/CM2/CM2B/Sep23/IandF_CM2B_202309_Examiner Report.pdf","IandF_CM2B_202309_Examiner Report.pdf","cm2-2023-september-examiner-report-iandf-cm2b-202309-examiner-report",".pdf","68196","no","yes","pending","","","",""
"CM2","2023","September","mark-scheme","resources/past-papers/raw/CM2/CM2B/Sep23/CM2B_223 Excel_Solution.xlsx","CM2B_223 Excel_Solution.xlsx","cm2-2023-september-mark-scheme-cm2b-223-excel-solution",".xlsx","332781","yes","no","pending","","","",""
"CM2","2023","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep23/CM2A_September23_EXAM_Clean Proof.pdf","CM2A_September23_EXAM_Clean Proof.pdf","cm2-2023-september-question-paper-cm2a-september23-exam-clean-proof",".pdf","267550","no","no","pending","","","",""
"CM2","2023","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep23/CM2B_September23_EXAM_Clean Proof (1).pdf","CM2B_September23_EXAM_Clean Proof (1).pdf","cm2-2023-september-question-paper-cm2b-september23-exam-clean-proof-1",".pdf","234491","no","no","pending","","","",""
"CM2","2023","September","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Sep23/CM2B 223 Candidate workbook.xlsx","CM2B 223 Candidate workbook.xlsx","cm2-2023-september-supplementary-workbook-cm2b-223-candidate-workbook",".xlsx","97946","no","no","pending","","","",""
"CM2","2024","April","examiner-report","resources/past-papers/raw/CM2/CM2A/Apr24/CM2A_April 2024_Examiner Report.pdf","CM2A_April 2024_Examiner Report.pdf","cm2-2024-april-examiner-report-cm2a-april-2024-examiner-report",".pdf","404144","no","yes","pending","","","",""
"CM2","2024","April","examiner-report","resources/past-papers/raw/CM2/CM2B/Apr24/CM2B_April 2024_Examiner Report.pdf","CM2B_April 2024_Examiner Report.pdf","cm2-2024-april-examiner-report-cm2b-april-2024-examiner-report",".pdf","230830","no","yes","pending","","","",""
"CM2","2024","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr24/CM2B_April_2024_Excel Solutions.xlsx","CM2B_April_2024_Excel Solutions.xlsx","cm2-2024-april-mark-scheme-cm2b-april-2024-excel-solutions",".xlsx","565057","yes","no","pending","","","",""
"CM2","2024","April","question-paper","resources/past-papers/raw/CM2/CM2A/Apr24/CM2A_April_2024_Exam_Paper.pdf","CM2A_April_2024_Exam_Paper.pdf","cm2-2024-april-question-paper-cm2a-april-2024-exam-paper",".pdf","223296","no","no","pending","","","",""
"CM2","2024","April","question-paper","resources/past-papers/raw/CM2/CM2B/Apr24/CM2B_April_2024_Exam_Paper.pdf","CM2B_April_2024_Exam_Paper.pdf","cm2-2024-april-question-paper-cm2b-april-2024-exam-paper",".pdf","185823","no","no","pending","","","",""
"CM2","2024","April","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Apr24/CM2B_April_2024_Workbook.xlsx","CM2B_April_2024_Workbook.xlsx","cm2-2024-april-supplementary-workbook-cm2b-april-2024-workbook",".xlsx","104359","no","no","pending","","","",""
"CM2","2024","September","examiner-report","resources/past-papers/raw/CM2/CM2A/Sep24/CM2A_September 2024_Examiner Report.pdf","CM2A_September 2024_Examiner Report.pdf","cm2-2024-september-examiner-report-cm2a-september-2024-examiner-report",".pdf","396278","no","yes","pending","","","",""
"CM2","2024","September","examiner-report","resources/past-papers/raw/CM2/CM2B/Sep24/CM2B_September 2024_Examiner Report.pdf","CM2B_September 2024_Examiner Report.pdf","cm2-2024-september-examiner-report-cm2b-september-2024-examiner-report",".pdf","270682","no","yes","pending","","","",""
"CM2","2024","September","mark-scheme","resources/past-papers/raw/CM2/CM2B/Sep24/CM2B_September 2024_Excel Solutions.xlsx","CM2B_September 2024_Excel Solutions.xlsx","cm2-2024-september-mark-scheme-cm2b-september-2024-excel-solutions",".xlsx","87852","yes","no","pending","","","",""
"CM2","2024","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep24/CM2A_September 2024_Exam Paper.pdf","CM2A_September 2024_Exam Paper.pdf","cm2-2024-september-question-paper-cm2a-september-2024-exam-paper",".pdf","227586","no","no","pending","","","",""
"CM2","2024","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep24/CM2B_September 2024_Exam Paper.pdf","CM2B_September 2024_Exam Paper.pdf","cm2-2024-september-question-paper-cm2b-september-2024-exam-paper",".pdf","191297","no","no","pending","","","",""
"CM2","2024","September","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Sep24/CM2B_September 2024_Workbook.xlsx","CM2B_September 2024_Workbook.xlsx","cm2-2024-september-supplementary-workbook-cm2b-september-2024-workbook",".xlsx","55332","no","no","pending","","","",""
"CM2","2025","April","examiner-report","resources/past-papers/raw/CM2/CM2A/Apr25/CM2A_April2025_Examiners' Report.pdf","CM2A_April2025_Examiners' Report.pdf","cm2-2025-april-examiner-report-cm2a-april2025-examiners-report",".pdf","799634","no","yes","pending","","","",""
"CM2","2025","April","examiner-report","resources/past-papers/raw/CM2/CM2B/Apr25/CM2B_April2025_Examiners' Report.pdf","CM2B_April2025_Examiners' Report.pdf","cm2-2025-april-examiner-report-cm2b-april2025-examiners-report",".pdf","652229","no","yes","pending","","","",""
"CM2","2025","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr25/CM2B_April2025_Answer workbook.xlsx","CM2B_April2025_Answer workbook.xlsx","cm2-2025-april-mark-scheme-cm2b-april2025-answer-workbook",".xlsx","63166","yes","no","pending","","","",""
"CM2","2025","April","mark-scheme","resources/past-papers/raw/CM2/CM2B/Apr25/CM2B_April2025_Excel Solution.xlsx","CM2B_April2025_Excel Solution.xlsx","cm2-2025-april-mark-scheme-cm2b-april2025-excel-solution",".xlsx","89463","yes","no","pending","","","",""
"CM2","2025","April","question-paper","resources/past-papers/raw/CM2/CM2A/Apr25/CM2A_April2025_Exam.pdf","CM2A_April2025_Exam.pdf","cm2-2025-april-question-paper-cm2a-april2025-exam",".pdf","222420","no","no","pending","","","",""
"CM2","2025","April","question-paper","resources/past-papers/raw/CM2/CM2B/Apr25/CM2B_Apri2025_Exam Paper.pdf","CM2B_Apri2025_Exam Paper.pdf","cm2-2025-april-question-paper-cm2b-apri2025-exam-paper",".pdf","229160","no","no","pending","","","",""
"CM2","2025","September","question-paper","resources/past-papers/raw/CM2/CM2A/Sep25/CM2A_Sept2025_Exam.pdf","CM2A_Sept2025_Exam.pdf","cm2-2025-september-question-paper-cm2a-sept2025-exam",".pdf","306454","no","no","pending","","","",""
"CM2","2025","September","question-paper","resources/past-papers/raw/CM2/CM2B/Sep25/CM2B_Sept2025_Exam.pdf","CM2B_Sept2025_Exam.pdf","cm2-2025-september-question-paper-cm2b-sept2025-exam",".pdf","271637","no","no","pending","","","",""
"CM2","2025","September","supplementary-workbook","resources/past-papers/raw/CM2/CM2B/Sep25/CM2B Sept workbook draft v2.xlsx","CM2B Sept workbook draft v2.xlsx","cm2-2025-september-supplementary-workbook-cm2b-sept-workbook-draft-v2",".xlsx","95130","no","no","pending","","","",""
"CP1","2020","September","examiner-report","resources/past-papers/raw/CP1/CP1 Paper 1/Sep20/IandF_CP1_paper1_202009_Examiners_Report.pdf","IandF_CP1_paper1_202009_Examiners_Report.pdf","cp1-2020-september-examiner-report-iandf-cp1-paper1-202009-examiners-report",".pdf","152029","no","yes","pending","","","",""
"CP1","2020","September","examiner-report","resources/past-papers/raw/CP1/CP1 Paper 2/Sep20/IandF_CP1_paper2_202009_Examiners_Report.pdf","IandF_CP1_paper2_202009_Examiners_Report.pdf","cp1-2020-september-examiner-report-iandf-cp1-paper2-202009-examiners-report",".pdf","138737","no","yes","pending","","","",""
"CP1","2020","September","question-paper","resources/past-papers/raw/CP1/CP1 Paper 1/Sep20/IandF_CP1_paper1_202009_ExamPaper.pdf","IandF_CP1_paper1_202009_ExamPaper.pdf","cp1-2020-september-question-paper-iandf-cp1-paper1-202009-exampaper",".pdf","170930","no","no","pending","","","",""
"CP1","2020","September","question-paper","resources/past-papers/raw/CP1/CP1 Paper 2/Sep20/IandF_CP1_paper2_202009_ExamPaper.pdf","IandF_CP1_paper2_202009_ExamPaper.pdf","cp1-2020-september-question-paper-iandf-cp1-paper2-202009-exampaper",".pdf","163247","no","no","pending","","","",""
